Theoretical Angle (deg),IMU Angle (deg),ADC Value,Rotary Encoder
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,521.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
70.0,-1.44,21.0,522.0
60.0,-1.5,22.0,497.0
60.0,-11.13,24.0,479.0
60.0,-15.31,24.0,479.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,479.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
60.0,-15.31,24.0,478.0
50.0,-15.31,25.0,454.0
50.0,-25.31,27.0,435.0
50.0,-29.5,27.0,433.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,434.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
50.0,-29.56,27.0,433.0
40.0,-29.56,28.0,410.0
40.0,-38.75,30.0,386.0
40.0,-44.13,30.0,386.0
40.0,-44.13,30.0,387.0
40.0,-44.13,30.0,386.0
40.0,-44.06,30.0,387.0
40.0,-44.0,30.0,386.0
40.0,-44.0,30.0,386.0
40.0,-43.94,30.0,387.0
40.0,-43.94,30.0,386.0
40.0,-43.88,30.0,386.0
40.0,-43.88,30.0,387.0
